omitted_family,portfolio_set,model,n_assets,n_months,lambda_rate,lambda_market,shanken_se_lambda_rate,baseline_lambda_rate,baseline_lambda_market,asset,family,decile,beta_rate,baseline_beta_rate,pi_rate,baseline_pi_rate,pi_rate_change,family_spread_baseline,family_spread_refit,family_spread_change,family_material_baseline,family_material_refit,family_sign_reversal,family_materiality_lost,family_gate_passes
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_03,investment_to_assets,decile_03,-0.1564290620165728,-0.1564290620165728,0.10601065978218173,0.10926015545701237,-0.003249495674830641,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_04,investment_to_assets,decile_04,-0.09139276548611619,-0.09139276548611619,0.06193610856961432,0.06383460743120362,-0.0018984988615892984,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_05,investment_to_assets,decile_05,-0.31644218561958337,-0.31644218561958337,0.21445020796003758,0.22102365090119547,-0.0065734429411578865,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_06,investment_to_assets,decile_06,-0.07848871708481683,-0.07848871708481683,0.053191143489289126,0.05482158698490439,-0.0016304434956152664,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_07,investment_to_assets,decile_07,-0.03280059936751034,-0.03280059936751034,0.022228690342926127,0.022910056096850324,-0.0006813657539241971,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_08,investment_to_assets,decile_08,-0.01152425218175683,-0.01152425218175683,0.007809888786233706,0.008049281691474734,-0.0002393929052410277,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_09,investment_to_assets,decile_09,0.22250219557384313,0.22250219557384313,-0.15078786672816696,-0.15540989739712874,0.004622030668961774,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_10,investment_to_assets,decile_10,0.34228783392703743,0.34228783392703743,-0.23196558645972554,-0.23907592018898624,0.007110333729260704,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,long_term_reversal__decile_01,long_term_reversal,decile_01,-0.10355707708580941,-0.10355707708580941,0.07017976024057367,0.07233094794029145,-0.0021511876997177826,-0.2991828713209408,-0.29028490259414985,0.008897968726790939,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,long_term_reversal__decile_02,long_term_reversal,decile_02,-0.3720569019026301,-0.3720569019026301,0.2521398334731024,0.25986855905604683,-0.007728725582944407,-0.2991828713209408,-0.29028490259414985,0.008897968726790939,True,True,False,False,True
