system,cross_section,n_test_assets,window_months,estimand,replications_requested,replications_used,true_value,mean_estimate,bias,attenuation_ratio,standard_deviation,standard_deviation_mcse,standard_deviation_relative_to_true_value,root_mean_squared_error,sign_error_probability,sign_error_probability_mcse,oracle_mean_shanken_standard_error,oracle_coverage_95,oracle_coverage_95_mcse,oracle_detection_probability,feasible_shanken_full_rank,feasible_mean_shanken_standard_error,feasible_coverage_95,feasible_coverage_95_mcse,feasible_detection_probability,economic_bound,standard_deviation_below_economic_bound
family_10_decile,investment_to_assets,10,24,lambda_rate,2000,2000,-0.4977978592944884,-0.031419181831145324,0.46637867746334305,0.0631163458108772,0.2347675233700773,0.0037129288206944827,0.4716121594070436,0.5221085164281102,0.443,0.011107452453195556,0.2594999429226235,0.4635,0.011150510078018852,0.003,True,0.2480812477664652,0.438,0.01109405246066558,0.0055,,
family_10_decile,investment_to_assets,10,30,lambda_rate,2000,2000,-0.4977978592944884,-0.032604087148941474,0.4651937721455469,0.06549663993161825,0.23189792097323803,0.003667545075574153,0.4658475657205495,0.5197643726457569,0.424,0.011050429855892486,0.2539185127521629,0.471,0.011161518713866855,0.002,True,0.24348070934204985,0.439,0.011096823869918815,0.009,,
family_10_decile,investment_to_assets,10,36,lambda_rate,2000,2000,-0.4977978592944884,-0.05156675299054049,0.4462311063039479,0.1035897443665673,0.24513383161176666,0.0038768755373538317,0.49243649211185103,0.5090999414026787,0.4095,0.010995675286220486,0.25746381455945694,0.4915,0.01117872421164419,0.0045,True,0.2500795146673031,0.475,0.011166355717063647,0.0075,,
family_10_decile,investment_to_assets,10,48,lambda_rate,2000,2000,-0.4977978592944884,-0.05223410263704156,0.44556375665744685,0.10493034805547606,0.23378195451239148,0.003697341711523883,0.4696323018418008,0.503143852691457,0.411,0.011001795308039502,0.24734172274760127,0.4715,0.01116216264887768,0.0025,True,0.24070613945770578,0.4555,0.01113597211742199,0.01,,
family_10_decile,investment_to_assets,10,51,lambda_rate,2000,2000,-0.4977978592944884,-0.06294372963072313,0.43485412966376524,0.1264443557871685,0.23945569964402666,0.003787073934780826,0.48102999073438946,0.49639548412691575,0.387,0.010891074327172687,0.2483986136921812,0.485,0.01117530760203047,0.0075,True,0.2428262678480344,0.4785,0.011169998880931009,0.0135,,
family_10_decile,investment_to_assets,10,60,lambda_rate,2000,2000,-0.4977978592944884,-0.07253893726684708,0.4252589220276413,0.145719664945233,0.2367040223098644,0.0037435552149314984,0.47550229051875953,0.4866681934795939,0.369,0.010789786837560785,0.24924915139942655,0.4975,0.011180200132376878,0.004,True,0.24336273467099642,0.4865,0.011176263910627739,0.0095,,
family_10_decile,investment_to_assets,10,72,lambda_rate,2000,2000,-0.4977978592944884,-0.08566163211219671,0.4121362271822917,0.17208115807006877,0.23273891142614606,0.0036808456277361698,0.4675369873144871,0.47328277693936327,0.335,0.010554027667198908,0.24250600971180225,0.5175,0.011173489830845151,0.011,True,0.23922006263641207,0.5145,0.011175637565705145,0.016,,
family_10_decile,investment_to_assets,10,84,lambda_rate,2000,2000,-0.4977978592944884,-0.09208714714698868,0.4057107121474997,0.18498903807561687,0.24289273390658886,0.003841431809277227,0.4879344685226897,0.47283037518306287,0.325,0.010473180032826705,0.24389804200474755,0.5115,0.01117738229640554,0.0125,True,0.2413490924964907,0.505,0.01117978085652845,0.0165,,
family_10_decile,investment_to_assets,10,120,lambda_rate,2000,2000,-0.4977978592944884,-0.13079533164055163,0.36700252765393676,0.2627478788798395,0.24351599956521108,0.0038512889692183814,0.4891865142014428,0.4404103170085828,0.2685,0.009909786829190626,0.2409303772907349,0.55,0.011124297730643494,0.0245,True,0.2379972921085727,0.5465,0.011131885509651992,0.032,,
family_10_decile,investment_to_assets,10,180,lambda_rate,2000,2000,-0.4977978592944884,-0.17015660484250103,0.32764125445198733,0.34181867532266624,0.23060198982358168,0.0036470494804163433,0.4632442376317284,0.40062386435484826,0.202,0.008977638887814545,0.23126044366230583,0.5915,0.010991536516793273,0.0435,True,0.22976605065960462,0.585,0.011017599557072311,0.046,,
family_10_decile,investment_to_assets,10,240,lambda_rate,2000,2000,-0.4977978592944884,-0.21625095676773642,0.28154690252675196,0.4344152003269387,0.23930756864150485,0.0037847311922216916,0.4807324181358818,0.36947007548015626,0.165,0.008299849396224006,0.2310301391216582,0.654,0.010636822833910509,0.0795,True,0.22949081087907863,0.6515,0.010654758326682027,0.0845,,
family_10_decile,investment_to_assets,10,444,lambda_rate,2000,2000,-0.4977978592944884,-0.30353724888109723,0.19426061041339115,0.6097600526271648,0.21663475100995597,0.0034261528129719086,0.43518618444238566,0.2909369945463388,0.056,0.005141206084179081,0.21744734812639083,0.751,0.009669513948487793,0.2075,True,0.21688063476412867,0.7505,0.009675994780899791,0.2175,,
family_10_decile,investment_to_assets,10,648,lambda_rate,2000,2000,-0.4977978592944884,-0.35088497015291104,0.14691288914157735,0.70487440554728,0.193336919424769,0.0030576896238962755,0.38838439301201233,0.2427835905212267,0.0205,0.00316857617866448,0.20060071678866523,0.7895,0.009115639034099584,0.406,True,0.2005808925832459,0.788,0.009139365404665686,0.4065,,
family_10_decile,long_term_reversal,10,12,lambda_rate,2000,2000,-0.4977978592944884,-0.006137880077903102,0.4916599792165853,0.012330065232908204,0.26821266090909074,0.004241875130209972,0.5387983413372232,0.5600282114496127,0.493,0.01117924416049672,0.31201502890785604,0.5725,0.011062182198824967,0.0,True,0.2831387464664938,0.489,0.01117763391778421,0.0085,,
family_10_decile,long_term_reversal,10,15,lambda_rate,2000,2000,-0.4977978592944884,-0.018594910101070124,0.47920294919341827,0.03735433922400559,0.26611020367157484,0.0042086240486319424,0.5345748253090593,0.5481009940636377,0.469,0.011158830583891844,0.3065177055828866,0.5785,0.01104168805029376,0.001,True,0.2845433440288405,0.5085,0.01117872421164419,0.0055,,
family_10_decile,long_term_reversal,10,18,lambda_rate,2000,2000,-0.4977978592944884,-0.02478554708564308,0.4730123122088453,0.049790385038559176,0.2743735564555309,0.004339311804189818,0.55117464113725,0.5467941619649697,0.4645,0.011152124237112856,0.30962810494749265,0.5735,0.011058882176784416,0.0005,True,0.29118849020804866,0.531,0.011158830583891844,0.0095,,
family_10_decile,long_term_reversal,10,24,lambda_rate,2000,2000,-0.4977978592944884,-0.03046270153111801,0.46733515776337037,0.061194922722833195,0.25031590590352987,0.0039588318178165995,0.5028464892522718,0.5301215647411873,0.453,0.011130835548151809,0.29356691398540524,0.577,0.011046967909793166,0.001,True,0.2813510214809972,0.534,0.011154460991011623,0.006,,
family_10_decile,long_term_reversal,10,30,lambda_rate,2000,2000,-0.4977978592944884,-0.022689561343360417,0.47510829795112797,0.04557986925760899,0.268240624310947,0.0042423173809914535,0.5388545155479678,0.5455684657277022,0.449,0.01112202769282652,0.2950466061026757,0.557,0.011107452453195558,0.0015,True,0.28379783667519676,0.5125,0.011176845485198407,0.003,,
family_10_decile,long_term_reversal,10,36,lambda_rate,2000,2000,-0.4977978592944884,-0.04730439394750552,0.45049346534698287,0.09502731493170419,0.263816102473735,0.004172342052158256,0.5299663257845914,0.5220234657338723,0.427,0.01106053796160024,0.28973855231946927,0.549,0.011126522367748155,0.0025,True,0.2801462614391342,0.5215,0.011169998880931009,0.003,,
family_10_decile,long_term_reversal,10,48,lambda_rate,2000,2000,-0.4977978592944884,-0.042401710646552265,0.4553961486479361,0.08517857169302966,0.25909627958470277,0.00409769643601127,0.5204849212327086,0.5239112223048484,0.4315,0.01107492099294618,0.2826145306977251,0.5245,0.011166909823223254,0.0035,True,0.27408221314991243,0.5135,0.011176263910627737,0.006,,
family_10_decile,long_term_reversal,10,51,lambda_rate,2000,2000,-0.4977978592944884,-0.04071820181157274,0.4570796574829156,0.08179665912842862,0.2652974528769156,0.004195770116340909,0.5329421328828381,0.5284594217330478,0.442,0.011104863799254811,0.2860133502660635,0.537,0.011149686094236015,0.004,True,0.2794459953776468,0.5245,0.011166909823223254,0.0055,,
family_10_decile,long_term_reversal,10,60,lambda_rate,2000,2000,-0.4977978592944884,-0.04704207534751759,0.4507557839469708,0.09450035686008912,0.25741785829905683,0.004071151628299864,0.5171132287790193,0.5190487439114325,0.4175,0.011027097306181713,0.28269501883375037,0.5485,0.011127617669564317,0.003,True,0.27623233588258256,0.532,0.011157419056394717,0.0045,,
family_10_decile,long_term_reversal,10,72,lambda_rate,2000,2000,-0.4977978592944884,-0.0580496521681057,0.4397482071263827,0.11661290036557702,0.26768481494738466,0.004233527065469279,0.5377379792809175,0.5147793879364313,0.3985,0.010947551096021428,0.28252779604492295,0.561,0.011096823869918816,0.0035,True,0.27775895013375773,0.5425,0.011139877692326787,0.008,,
family_10_decile,long_term_reversal,10,84,lambda_rate,2000,2000,-0.4977978592944884,-0.07186377520050749,0.4259340840939809,0.1443633672960296,0.26411589353698767,0.004177083350541264,0.5305685603214726,0.5011408690270734,0.3845,0.010877953621890469,0.27482508643553355,0.5535,0.011116153786269782,0.0045,True,0.2712468238767775,0.5385,0.011147146495852649,0.0085,,
family_10_decile,long_term_reversal,10,120,lambda_rate,2000,2000,-0.4977978592944884,-0.0916803152427442,0.40611754405174416,0.184171774809718,0.2596422936329744,0.004106331835265945,0.5215817802048334,0.4819874201359311,0.3535,0.010689662062011128,0.26948182875489773,0.568,0.011076461528845753,0.0125,True,0.26636894152987456,0.5585,0.011103552359492884,0.0125,,
family_10_decile,long_term_reversal,10,180,lambda_rate,2000,2000,-0.4977978592944884,-0.11749442056164497,0.38030343873284345,0.2360283765144465,0.24397162323025795,0.0038584948135918225,0.4901017926755058,0.45179984216150604,0.305,0.010295023069425343,0.2537018913515435,0.578,0.011043459602859965,0.0135,True,0.252296540310251,0.5765,0.011048704675209669,0.015,,
family_10_decile,long_term_reversal,10,240,lambda_rate,2000,2000,-0.4977978592944884,-0.1422834977395499,0.3555143615549385,0.28582585297012597,0.24463558572519906,0.003868995607943352,0.4914355920933701,0.4315172160992249,0.2535,0.009727223396221554,0.24711431157036134,0.597,0.010967930524944073,0.024,True,0.2459358053373104,0.595,0.01097667982588542,0.0265,,
family_10_decile,long_term_reversal,10,444,lambda_rate,2000,2000,-0.4977978592944884,-0.22610964207103712,0.27168821722345127,0.4542197959458774,0.22320441863051294,0.003530054357361836,0.4483836450137668,0.3515818393603322,0.1355,0.007653095778833557,0.2227215503675135,0.666,0.010546184144039966,0.11,True,0.22251129551556734,0.6655,0.010550112558641259,0.109,,
family_10_decile,long_term_reversal,10,648,lambda_rate,2000,2000,-0.4977978592944884,-0.26738419290430876,0.23041366639017963,0.537134075432271,0.20614821959393362,0.003260304725618315,0.41412034171079065,0.30913799112514917,0.0795,0.006048956521582875,0.20381634444449173,0.6855,0.010382431073693675,0.2245,True,0.20356190079440012,0.6845,0.010391336535787877,0.224,,
family_10_decile,ppe_investment,10,12,lambda_rate,2000,2000,-0.4977978592944884,-0.02532799742707643,0.47246986186741197,0.050880085067004754,0.22708786611050685,0.003591472409846861,0.4561848988911897,0.5241859258489945,0.4505,0.011125415722569651,0.26552307170158573,0.484,0.011174614087296258,0.003,True,0.2432446679110743,0.433,0.011079508111825181,0.01,,
family_10_decile,ppe_investment,10,15,lambda_rate,2000,2000,-0.4977978592944884,-0.015530010477669423,0.48226784881681894,0.031197423186350316,0.21867249622066037,0.003458380451673578,0.4392797038753387,0.5295054577390824,0.4675,0.011156696419639641,0.2570529497894139,0.439,0.011096823869918815,0.002,True,0.2414759649127278,0.3995,0.010952163028370241,0.006,,
family_10_decile,ppe_investment,10,18,lambda_rate,2000,2000,-0.4977978592944884,-0.025564555339450484,0.47223330395503793,0.05135529384493987,0.21222277720175683,0.003356375935516892,0.42632320175609595,0.517706752200448,0.449,0.01112202769282652,0.2512670499722375,0.4495,0.011123168388548292,0.0035,True,0.2365847410352196,0.411,0.011001795308039502,0.009,,
family_10_decile,ppe_investment,10,24,lambda_rate,2000,2000,-0.4977978592944884,-0.022588611173107922,0.4752092481213805,0.04537707575746102,0.21316854379937442,0.0033713335583070293,0.4282231026495188,0.520808925760303,0.443,0.011107452453195556,0.24221619472889078,0.404,0.010972328832112169,0.003,True,0.23281687243536003,0.383,0.010869935602385139,0.011,,
family_10_decile,ppe_investment,10,30,lambda_rate,2000,2000,-0.4977978592944884,-0.03498870041924422,0.46280915887524415,0.07028696440927346,0.21688394041492706,0.003430093828791505,0.43568676796302247,0.5110845740451493,0.435,0.01108546345445241,0.23816655868873715,0.4075,0.01098735068157925,0.004,True,0.22992752315084522,0.3875,0.01089366214824014,0.0075,,
family_10_decile,ppe_investment,10,36,lambda_rate,2000,2000,-0.4977978592944884,-0.053918105558804524,0.4438797537356839,0.10831325316509151,0.21954574764549198,0.00347219122216017,0.441033932843035,0.49518226030221923,0.399,0.01094986301284176,0.23742081073260768,0.443,0.011107452453195556,0.0055,True,0.22991152487552613,0.4205,0.011038110119037587,0.009,,
family_10_decile,ppe_investment,10,48,lambda_rate,2000,2000,-0.4977978592944884,-0.04611130795433107,0.45168655134015734,0.09263058708143708,0.21472474064370345,0.003395945344601145,0.4313492648361834,0.5001043906515399,0.3985,0.010947551096021428,0.23135362045337218,0.431,0.011073368954387819,0.0075,True,0.2257455333454843,0.412,0.011005816643938786,0.013,,
family_10_decile,ppe_investment,10,51,lambda_rate,2000,2000,-0.4977978592944884,-0.06226593634623749,0.4355319229482509,0.12508277242189197,0.21314672141752974,0.0033709884298611346,0.428179264811655,0.48486788406288334,0.3835,0.010872620429316937,0.22780594526310063,0.418,0.011028961873177366,0.007,True,0.22163752624122818,0.404,0.010972328832112169,0.0115,,
family_10_decile,ppe_investment,10,60,lambda_rate,2000,2000,-0.4977978592944884,-0.053116461958082395,0.444681397336406,0.10670287339797425,0.21697192726735157,0.0034314853710096086,0.43586352013417323,0.4947674443115234,0.3985,0.010947551096021428,0.22937683673610573,0.4305,0.011071805408333366,0.009,True,0.2248513641935466,0.4235,0.011048704675209669,0.0125,,
family_10_decile,ppe_investment,10,72,lambda_rate,2000,2000,-0.4977978592944884,-0.07365000231724646,0.42414785697724194,0.1479516252272118,0.2141336293764405,0.003386596717376424,0.4301618124270857,0.4751122911509433,0.345,0.010629557845931316,0.22406438643974547,0.4515,0.011127617669564317,0.0095,True,0.22078714515701695,0.44,0.011099549540409287,0.0145,,
family_10_decile,ppe_investment,10,84,lambda_rate,2000,2000,-0.4977978592944884,-0.08413513492556896,0.41366272436891943,0.16901465796741424,0.2228634476091942,0.003524661783832488,0.447698686219846,0.46985118043315854,0.3335,0.010542242408520116,0.22317945216614807,0.4475,0.011118537448783451,0.017,True,0.2205232030817128,0.4385,0.011095443884766396,0.023,,
family_10_decile,ppe_investment,10,120,lambda_rate,2000,2000,-0.4977978592944884,-0.10034870101339129,0.3974491582810971,0.20158524015272386,0.2077542487821834,0.003285704627505635,0.4173466094784463,0.4484485259106762,0.3,0.010246950765959597,0.21397629087170963,0.457,0.011138918259867068,0.028,True,0.2119313012140552,0.454,0.011132924144177037,0.0285,,
family_10_decile,ppe_investment,10,180,lambda_rate,2000,2000,-0.4977978592944884,-0.14119888842302375,0.35659897087146464,0.28364703822378834,0.210053869608766,0.0033220739187990833,0.4219661970954798,0.4138398154481216,0.234,0.009466889668734923,0.20822874133863725,0.514,0.011175956334918278,0.0455,True,0.20679838995969657,0.5055,0.011179663456473097,0.049,,
family_10_decile,ppe_investment,10,240,lambda_rate,2000,2000,-0.4977978592944884,-0.17466712411087706,0.32313073518361135,0.3508796208132086,0.21045068417369606,0.003328349677104365,0.4227633370540414,0.38559151669123026,0.1835,0.00865528018032923,0.2031291808110741,0.523,0.011168504823833851,0.074,True,0.20176129481443714,0.5235,0.01116798437498907,0.082,,
family_10_decile,ppe_investment,10,444,lambda_rate,2000,2000,-0.4977978592944884,-0.26329570024801574,0.23450215904647265,0.5289209170589355,0.19018741634862005,0.0030078791536300555,0.3820575215372884,0.3019013585728819,0.065,0.005512485827646181,0.18699313895520078,0.647,0.010686229456641851,0.2485,True,0.18656202775655395,0.6455,0.010696488909918058,0.2465,,
family_10_decile,ppe_investment,10,648,lambda_rate,2000,2000,-0.4977978592944884,-0.30612729924680593,0.19167056004768246,0.6149630689064624,0.16380342291811156,0.002590607257556398,0.3290561015072754,0.2521026560113997,0.0235,0.0033873108803297047,0.1706295672013639,0.7055,0.010192392996740265,0.451,True,0.1702480902851865,0.708,0.01016700545883595,0.457,,
joint_70_portfolio,book_to_market,70,12,fitted_premium_spread,2000,2000,0.2948091835679978,0.07426062796065586,-0.22054855560734193,0.2518938761062293,0.5397897646247966,0.00853696007616847,1.8309801550001374,0.582982820397978,0.461,0.01114627740548386,,,,,,,,,,0.25,False
joint_70_portfolio,book_to_market,70,15,fitted_premium_spread,2000,2000,0.2948091835679978,0.06557088870134342,-0.22923829486665437,0.2224180668585566,0.47050443311086504,0.007441188818983429,1.5959626067833912,0.5232723289068123,0.4475,0.011118537448783451,,,,,,,,,,0.25,False
joint_70_portfolio,book_to_market,70,18,fitted_premium_spread,2000,2000,0.2948091835679978,0.06530066195566704,-0.22950852161233076,0.2215014510923654,0.40657245807598485,0.006430082728739681,1.379103775382251,0.46678975414718904,0.4445,0.011111249929688378,,,,,,,,,,0.25,False
joint_70_portfolio,book_to_market,70,24,fitted_premium_spread,2000,2000,0.2948091835679978,0.06773588394289216,-0.22707329962510564,0.2297617839549726,0.34877240025005907,0.0055159550101395675,1.1830445579373028,0.4161053346031895,0.416,0.011021433663548495,,,,,,,,,,0.25,False
joint_70_portfolio,book_to_market,70,30,fitted_premium_spread,2000,2000,0.2948091835679978,0.061290095287632226,-0.23351908828036555,0.20789751033483547,0.32482825398694576,0.00513727013298518,1.1018254250279285,0.3999897529715065,0.4395,0.011098192420389907,,,,,,,,,,0.25,False
joint_70_portfolio,book_to_market,70,36,fitted_premium_spread,2000,2000,0.2948091835679978,0.07735187275656762,-0.21745731081143016,0.26237945446745686,0.28669939423522706,0.004534249151888021,0.9724913951640851,0.3597820540394666,0.4155,0.011019522448817825,,,,,,,,,,0.25,False
joint_70_portfolio,book_to_market,70,48,fitted_premium_spread,2000,2000,0.2948091835679978,0.06945256077078056,-0.22535662279721724,0.23558479396813403,0.25535027836222035,0.004038452143182118,0.866154423250264,0.3405242578964101,0.4015,0.010961244226820238,,,,,,,,,,0.25,False
joint_70_portfolio,book_to_market,70,51,fitted_premium_spread,2000,2000,0.2948091835679978,0.07796797484878729,-0.2168412087192105,0.2644692879141737,0.25021109770573097,0.003957174240257888,0.8487221960913566,0.33105044995771793,0.4105,0.010999767042987774,,,,,,,,,,0.25,False
joint_70_portfolio,book_to_market,70,60,fitted_premium_spread,2000,2000,0.2948091835679978,0.08546285215683759,-0.2093463314111602,0.28989209604159283,0.23328227533094606,0.0036894391140638197,0.7912992143175196,0.3133995790502962,0.37,0.010795832529267949,,,,,,,,,,0.25,True
joint_70_portfolio,book_to_market,70,72,fitted_premium_spread,2000,2000,0.2948091835679978,0.09481665403655051,-0.19999252953144728,0.32162042202691776,0.22517024076239608,0.003561144507928881,0.7637829935866314,0.30112007301858795,0.35,0.01066536450385077,,,,,,,,,,0.25,True
joint_70_portfolio,book_to_market,70,84,fitted_premium_spread,2000,2000,0.2948091835679978,0.09470891089773951,-0.20010027267025826,0.32125495465067455,0.20712843164298791,0.0032758071150249986,0.7025847334067655,0.28795981529372844,0.326,0.010481507525160682,,,,,,,,,,0.25,True
joint_70_portfolio,book_to_market,70,120,fitted_premium_spread,2000,2000,0.2948091835679978,0.09862892172996451,-0.19618026183803328,0.3345517277863759,0.19114574050085703,0.003023035378449105,0.6483710520393923,0.2738706280333918,0.2995,0.01024206400097168,,,,,,,,,,0.25,True
joint_70_portfolio,book_to_market,70,180,fitted_premium_spread,2000,2000,0.2948091835679978,0.11989667003142258,-0.17491251353657522,0.4066924529973755,0.17245869083365725,0.002727493285202579,0.5849841200549969,0.24560439009862903,0.2255,0.009344777953488247,,,,,,,,,,0.25,True
joint_70_portfolio,book_to_market,70,240,fitted_premium_spread,2000,2000,0.2948091835679978,0.13044208584480085,-0.16436709772319694,0.44246276274739715,0.1675261962708007,0.0026494841936661848,0.5682529772080888,0.23466473262442172,0.193,0.008824709626950906,,,,,,,,,,0.25,True
joint_70_portfolio,book_to_market,70,444,fitted_premium_spread,2000,2000,0.2948091835679978,0.16859332075696265,-0.12621586281103514,0.5718726897056671,0.15058457095240288,0.002381546584532195,0.5107865675346932,0.19645564175545796,0.1025,0.006782099601155972,,,,,,,,,,0.25,True
joint_70_portfolio,book_to_market,70,648,fitted_premium_spread,2000,2000,0.2948091835679978,0.184511988308373,-0.11029719525962478,0.6258692014789807,0.1390231587232976,0.0021986988888323647,0.47156997295924424,0.1774351887992128,0.076,0.005925537950262406,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,12,fitted_premium_spread,2000,2000,0.17714511422686677,0.05863489097625323,-0.11851022325061353,0.3309991993409455,0.5009101563482715,0.007922065749921891,2.8276825953368623,0.5146165584737764,0.454,0.011132924144177037,,,,,,,,,,0.25,False
joint_70_portfolio,earnings_to_price,70,15,fitted_premium_spread,2000,2000,0.17714511422686677,0.05900796856139874,-0.11813714566546803,0.33310525564836196,0.39722187975268985,0.006282200128760147,2.2423530080766128,0.41432199353807814,0.452,0.011128701631367427,,,,,,,,,,0.25,False
joint_70_portfolio,earnings_to_price,70,18,fitted_premium_spread,2000,2000,0.17714511422686677,0.06023721185287991,-0.11690790237398685,0.3400444438774367,0.37358674215393267,0.005908402329508454,2.108930544228764,0.39136265537697645,0.452,0.011128701631367427,,,,,,,,,,0.25,False
joint_70_portfolio,earnings_to_price,70,24,fitted_premium_spread,2000,2000,0.17714511422686677,0.05270267960352044,-0.12444243462334634,0.29751133602265206,0.30553778306142043,0.004832184725787495,1.7247880891037353,0.3298372018809194,0.441,0.011102229505824495,,,,,,,,,,0.25,False
joint_70_portfolio,earnings_to_price,70,30,fitted_premium_spread,2000,2000,0.17714511422686677,0.045261509278916034,-0.13188360494795073,0.2555052645761959,0.279333336859217,0.004417752430647902,1.5768616485887357,0.3088387682568876,0.446,0.011114944894150398,,,,,,,,,,0.25,False
joint_70_portfolio,earnings_to_price,70,36,fitted_premium_spread,2000,2000,0.17714511422686677,0.06020169590700701,-0.11694341831985976,0.33984395318917865,0.25416311301726163,0.0040196767164921215,1.4347734857183767,0.27971834345096086,0.432,0.011076461528845753,,,,,,,,,,0.25,False
joint_70_portfolio,earnings_to_price,70,48,fitted_premium_spread,2000,2000,0.17714511422686677,0.060880585034522386,-0.11626452919234438,0.34367634298145894,0.23626667898097703,0.003736638480337827,1.3337465163074962,0.26327072259030093,0.407,0.010985240097512661,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,51,fitted_premium_spread,2000,2000,0.17714511422686677,0.06274861716214766,-0.1143964970647191,0.3542215512745475,0.21685070099822862,0.0034295681360275694,1.2241415855280748,0.24512705471008236,0.417,0.011025221086218633,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,60,fitted_premium_spread,2000,2000,0.17714511422686677,0.06082841566932711,-0.11631669855753965,0.34338184225292934,0.20425899508235454,0.0032304259926610865,1.1530602804024472,0.23501159666459623,0.3915,0.010913930318634071,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,72,fitted_premium_spread,2000,2000,0.17714511422686677,0.07154990460070534,-0.10559520962616142,0.40390560537318904,0.19173314630913216,0.003032325402570329,1.0823507447322693,0.2188459889737421,0.375,0.010825317547305483,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,84,fitted_premium_spread,2000,2000,0.17714511422686677,0.06945758055885184,-0.10768753366801492,0.3920942491809212,0.17250049356359948,0.0027281544096995204,0.9737807012993934,0.2033178471680374,0.3475,0.010647622974166581,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,120,fitted_premium_spread,2000,2000,0.17714511422686677,0.06872968390104786,-0.1084154303258189,0.3879852075007099,0.1625597639329111,0.0025709383645895144,0.9176643942023913,0.19536214972258908,0.342,0.010607450211997226,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,180,fitted_premium_spread,2000,2000,0.17714511422686677,0.08043951102217034,-0.09670560320469643,0.45408822802277693,0.14914856636318008,0.0023588356799341594,0.8419569854586451,0.17772491635094959,0.2995,0.01024206400097168,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,240,fitted_premium_spread,2000,2000,0.17714511422686677,0.08021755191160858,-0.09692756231525819,0.45283524900876077,0.14164013881629828,0.0022400873256612913,0.799571240982137,0.17160084584819663,0.298,0.010227316363543272,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,444,fitted_premium_spread,2000,2000,0.17714511422686677,0.10227287234231085,-0.07487224188455592,0.5773395037660012,0.13077748046471854,0.0020682906619491647,0.7382505638695405,0.1506653597441062,0.2205,0.009270376205958419,,,,,,,,,,0.25,True
joint_70_portfolio,earnings_to_price,70,648,fitted_premium_spread,2000,2000,0.17714511422686677,0.11072978013457375,-0.06641533409229301,0.6250795039865676,0.12481366933885445,0.001973970945607933,0.7045843171209774,0.14135649765890804,0.1815,0.008618519304381698,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,12,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.0447126383920952,0.21780929095749146,0.1703196319746444,0.4609103842605547,0.0072894556491986335,1.7557024108518742,0.5096793603388877,0.4765,0.01116798437498907,,,,,,,,,,0.25,False
joint_70_portfolio,equity_duration,70,15,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.0591938325166329,0.20332809683295378,0.22548147754090125,0.3908693068982792,0.0061817320124801884,1.4889015476409175,0.4405050971660994,0.453,0.011130835548151809,,,,,,,,,,0.25,False
joint_70_portfolio,equity_duration,70,18,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.05796694422374033,0.20455498512584636,0.2208080078009361,0.3567716245103113,0.0056424654825964855,1.3590164653834205,0.41117525582108405,0.435,0.01108546345445241,,,,,,,,,,0.25,False
joint_70_portfolio,equity_duration,70,24,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.05437429894696502,0.20814763040262166,0.20712288334037657,0.30340995210136745,0.004798532350093722,1.155750884709263,0.36788178301849006,0.441,0.011102229505824495,,,,,,,,,,0.25,False
joint_70_portfolio,equity_duration,70,30,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.04919319456165543,0.21332873478793124,0.18738699156879743,0.267376233523029,0.004228646744513578,1.0184910425786873,0.3419992022125993,0.439,0.011096823869918815,,,,,,,,,,0.25,False
joint_70_portfolio,equity_duration,70,36,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.06240600634485255,0.20011592300473413,0.2377173080339119,0.24576409843547492,0.003886843423119637,0.9361659768552278,0.3168851128150368,0.4275,0.011062182198824967,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,48,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.06788523627711765,0.19463669307246903,0.2585888213045945,0.22317122298277609,0.0035295293568190244,0.8501050694534196,0.29608095913184057,0.3715,0.010804807957571482,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,51,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.06940159435136285,0.19312033499822384,0.26436494095296853,0.21474547589936235,0.003396273279773929,0.8180096665882608,0.2887698484941948,0.393,0.010921332336304029,,,,,,,,,,0.25,True
joint_70_portfolio,equity_duration,70,60,fitted_premium_spread,2000,2000,-0.2625219293495867,-0.06898023634748189,0.19354169300210478,0.26275990169043945,0.19781833587303613,0.003128564760497159,0.7535307102273038,0.2767145006874315,0.366,0.010771350890208711,,,,,,,,,,0.25,True
